id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado,motivo_rechazo
21499,2025-02-14,717,17,1,8,,8.34,13653.92,prima_vacio
21508,2025-11-19,648,31,9,7,1588.52,,33248.38,comision_vacio
21511,2025-10-11,171,12,3,3,,416.23,71007.88,prima_vacio
21513,2025-05-21,938,38,6,6,1279.14,,39061.02,comision_vacio
21514,2025-08-14,2187,59,14,12,920.72,59.19,,monto_asegurado_vacio
21516,2025-10-03,514,52,2,9,,261.52,89011.44,prima_vacio
21518,2025-12-09,518,73,15,8,1699.46,,127934.15,comision_vacio
21520,,463,51,14,5,458.81,29.1,67678.15,fecha_emision_vacio
21521,2025-06-23,2181,49,6,3,,173.13,158528.65,prima_vacio
21522,,221,12,12,9,,153.2,370400.67,"fecha_emision_vacio,prima_vacio"
21523,2025-05-20,342,6,11,3,,39.1,24612.87,prima_vacio
21527,2025-08-31,701,77,6,8,879.39,,23357.05,comision_vacio
21528,2025-02-06,2296,58,8,6,,80.18,,"prima_vacio,monto_asegurado_vacio"
21529,2025-01-07,2632,45,12,3,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
21531,2025-05-22,2817,45,7,11,554.41,,,"comision_vacio,monto_asegurado_vacio"
21534,,626,29,4,9,1476.43,262.76,214264.24,fecha_emision_vacio
21536,,2727,36,3,10,447.57,47.56,87198.05,fecha_emision_vacio
21537,2025-01-06,1022,8,10,12,1342.07,235.76,,monto_asegurado_vacio
21538,2025-08-04,2461,26,10,8,898.98,175.83,,monto_asegurado_vacio
21539,2025-12-30,644,16,9,2,,195.29,,"prima_vacio,monto_asegurado_vacio"
21541,2025-10-17,2128,78,1,4,1251.76,,48113.27,comision_vacio
21543,2025-09-09,744,23,10,5,,,286514.42,"prima_vacio,comision_vacio"
21545,2025-09-13,1602,26,12,8,1479.05,,41832.83,comision_vacio
21547,2025-01-14,1139,24,5,8,,291.81,196656.66,prima_vacio
21548,2025-11-25,830,19,7,10,,,41053.41,"prima_vacio,comision_vacio"
21549,2025-11-01,2956,29,4,4,1754.93,,92870.58,comision_vacio
21552,,1341,64,12,11,1824.44,216.48,189057.25,fecha_emision_vacio
21554,2025-01-23,86,71,7,1,1028.35,233.4,,monto_asegurado_vacio
21555,2025-06-18,1617,104,9,7,,108.88,169321.24,prima_vacio
21559,,1643,15,3,2,1992.93,182.01,220437.7,fecha_emision_vacio
21562,2025-10-19,1691,58,8,9,374.27,75.25,,monto_asegurado_vacio
21563,2026-01-13,533,76,3,9,475.83,,92657.14,comision_vacio
21564,2026-02-16,2487,26,6,7,0.0,,94384.55,comision_vacio
21567,2025-12-23,5,16,12,7,719.25,,,"comision_vacio,monto_asegurado_vacio"
21568,2025-07-30,1505,65,1,3,,59.13,47042.75,prima_vacio
21569,2026-04-01,1819,34,13,11,,8.5,8181.82,prima_vacio
21570,2025-06-21,1373,19,12,2,,71.17,134226.8,prima_vacio
21571,2025-04-14,978,75,7,1,,307.08,198281.73,prima_vacio
21572,2025-02-05,1708,22,2,1,1169.58,,221796.72,comision_vacio
21574,,612,47,11,5,1144.41,202.38,,"fecha_emision_vacio,monto_asegurado_vacio"
21577,2025-12-19,716,42,5,4,68.33,12.06,,monto_asegurado_vacio
21578,,659,75,14,11,,,266902.59,"fecha_emision_vacio,prima_vacio,comision_vacio"
21583,,3550,10,1,10,1888.83,,266951.14,"fecha_emision_vacio,comision_vacio"
21584,,2664,78,14,9,652.22,101.27,16437.43,fecha_emision_vacio
21587,2026-01-27,1531,54,8,3,206.96,337.31,,monto_asegurado_vacio
21592,2025-09-25,2349,7,2,5,-557.15,,27165.39,comision_vacio
21593,2025-10-07,2159,63,7,4,,77.16,56194.77,prima_vacio
21594,,1939,63,1,12,216.97,,,"fecha_emision_vacio,comision_vacio,monto_asegurado_vacio"
21595,2025-04-02,1942,68,5,6,1440.21,,268250.37,comision_vacio
21596,2025-04-17,2832,80,1,1,1122.52,,154357.03,comision_vacio
21597,2025-05-23,1358,8,14,12,515.74,74.8,,monto_asegurado_vacio
21599,2025-03-05,47,40,11,8,611.5,,75970.71,comision_vacio
21600,2025-05-09,1175,71,8,1,802.72,,,"comision_vacio,monto_asegurado_vacio"
21602,2025-09-03,2099,55,4,2,1607.56,,168073.63,comision_vacio
21603,2025-09-17,533,73,5,3,,312.42,,"prima_vacio,monto_asegurado_vacio"
21604,2025-03-24,2407,58,10,1,,72.41,19542.3,prima_vacio
21608,2025-04-16,1872,69,2,2,,,29080.26,"prima_vacio,comision_vacio"
21612,2025-06-01,1923,2,2,4,1028.09,,52224.23,comision_vacio
21615,2026-02-07,718,19,13,3,376.49,,35631.53,comision_vacio
21616,2025-06-26,1123,78,12,11,273.6,,36570.0,comision_vacio
21617,2025-07-25,2203,40,1,7,516.44,79.41,,monto_asegurado_vacio
21618,2025-08-19,1842,11,14,11,741.77,156.28,,monto_asegurado_vacio
21619,2025-03-05,1551,44,10,11,,267.92,87257.81,prima_vacio
21621,2026-02-19,2231,32,4,12,394.93,,58329.2,comision_vacio
21622,2025-12-18,1447,57,5,6,,190.78,34554.6,prima_vacio
21623,2025-05-15,850,69,7,8,,,212588.65,"prima_vacio,comision_vacio"
21624,,1181,59,12,7,202.94,41.0,18149.99,fecha_emision_vacio
21625,2025-03-31,2092,51,11,12,150.77,,4418.33,comision_vacio
21626,2025-08-05,2718,77,4,3,,194.86,,"prima_vacio,monto_asegurado_vacio"
21627,2025-09-03,1403,60,14,9,,79.6,,"prima_vacio,monto_asegurado_vacio"
21632,2025-11-29,128,35,5,9,1136.73,,68350.48,comision_vacio
21633,2025-01-01,2798,10,4,11,,238.3,200182.3,prima_vacio
21634,2025-06-08,258,48,11,12,,36.95,65190.12,prima_vacio
21635,2025-06-10,1671,66,1,11,,51.67,27138.83,prima_vacio
21636,2025-10-19,1037,35,6,2,,98.24,130943.49,prima_vacio
21637,2025-12-11,1263,70,9,6,1873.68,175.05,,monto_asegurado_vacio
21644,2025-05-04,2445,42,4,9,1655.86,195.53,,monto_asegurado_vacio
21645,2025-05-13,135,99,15,8,1632.62,134.68,,monto_asegurado_vacio
21646,2025-06-15,1637,38,13,10,245.43,,12565.39,comision_vacio
21647,,815,51,2,1,932.65,85.82,,"fecha_emision_vacio,monto_asegurado_vacio"
21648,2025-10-06,1969,25,15,1,1740.58,429.7,,monto_asegurado_vacio
21649,2025-11-24,1640,5,11,3,,97.85,107091.84,prima_vacio
21651,2026-02-14,816,73,13,4,1083.02,90.38,,monto_asegurado_vacio
21652,2026-01-04,1342,37,1,4,906.43,,122252.25,comision_vacio
21653,,1684,66,10,5,926.66,52.5,,"fecha_emision_vacio,monto_asegurado_vacio"
21655,2025-10-02,1166,22,5,7,,64.78,38251.26,prima_vacio
21657,2026-01-02,23,43,14,6,887.1,,136599.38,comision_vacio
21663,2025-03-29,815,66,8,7,1831.15,,,"comision_vacio,monto_asegurado_vacio"
21665,2025-12-17,2987,74,7,8,,257.15,347313.13,prima_vacio
21666,2026-08-01,491,60,9,4,1635.04,,188368.1,comision_vacio
21667,,2281,57,4,7,1173.27,238.35,109667.64,fecha_emision_vacio
21668,2025-01-24,346,22,5,8,628.62,,98259.18,comision_vacio
21669,2025-08-07,2206,39,7,11,,13.76,24534.43,prima_vacio
21670,2026-01-24,2068,60,7,8,,,272973.65,"prima_vacio,comision_vacio"
21671,2025-03-19,2417,24,7,4,1651.2,,174925.54,comision_vacio
21673,2025-07-12,3774,61,14,9,,163.15,204044.09,prima_vacio
21674,2025-05-01,1162,35,3,3,1918.9,,53315.45,comision_vacio
21677,,1491,80,7,10,714.32,111.56,69842.03,fecha_emision_vacio
21678,2025-12-03,2396,19,5,10,634.19,114.36,,monto_asegurado_vacio
21679,2025-08-22,2276,61,4,7,1542.37,,99431.08,comision_vacio
21680,,2928,50,1,2,1098.93,149.9,34032.44,fecha_emision_vacio
21682,2026-02-11,2975,16,2,11,197.24,23.64,,monto_asegurado_vacio
21685,2026-01-08,2404,7,1,11,650.25,65.53,,monto_asegurado_vacio
21690,,1581,11,1,2,1154.82,182.39,,"fecha_emision_vacio,monto_asegurado_vacio"
21694,2025-05-08,514,40,13,6,,11.88,14325.44,prima_vacio
21699,2025-08-02,755,7,4,4,,87.86,,"prima_vacio,monto_asegurado_vacio"
21701,2025-05-14,2826,33,6,11,706.4,174.23,,monto_asegurado_vacio
21702,,1554,75,14,4,1275.51,265.81,238844.22,fecha_emision_vacio
21706,2025-10-27,1234,15,15,9,596.74,92.43,,monto_asegurado_vacio
21708,2025-10-11,2035,43,7,7,,284.17,213802.74,prima_vacio
21709,2025-02-14,821,40,15,9,,52.58,30948.42,prima_vacio
21710,2025-01-02,2138,64,12,10,467.91,,52706.77,comision_vacio
21714,,1031,32,4,11,1224.31,294.61,,"fecha_emision_vacio,monto_asegurado_vacio"
21717,2025-02-17,2404,79,7,4,1143.69,,145135.66,comision_vacio
21718,2026-01-14,1342,65,10,6,,67.0,42757.44,prima_vacio
21719,2025-04-10,224,74,15,3,1608.05,,,"comision_vacio,monto_asegurado_vacio"
21721,2026-07-01,2465,72,14,12,,107.46,178180.17,prima_vacio
21723,2025-12-16,630,33,4,11,1733.96,178.93,,monto_asegurado_vacio
21724,2025-07-06,1021,65,8,4,1887.08,,60644.09,comision_vacio
21728,2025-03-31,1340,57,6,12,,50.97,38244.7,prima_vacio
21730,,740,65,6,11,1748.19,128.34,300281.4,fecha_emision_vacio
21732,,2584,62,2,3,1671.75,169.43,194650.22,fecha_emision_vacio
21734,2025-01-19,833,74,2,5,1936.16,398.5,,monto_asegurado_vacio
21736,2025-08-15,62,57,3,9,,30.89,32531.61,prima_vacio
21740,,1890,27,5,2,,26.43,28749.23,"fecha_emision_vacio,prima_vacio"
21741,2025-02-06,601,22,8,4,1535.51,,,"comision_vacio,monto_asegurado_vacio"
21742,2025-12-17,2803,48,14,9,,63.8,,"prima_vacio,monto_asegurado_vacio"
21747,2025-06-14,2124,76,12,1,1363.28,73.5,,monto_asegurado_vacio
21750,,880,54,15,12,1841.42,371.75,110416.57,fecha_emision_vacio
21751,2025-07-23,1844,53,5,1,,48.76,91326.98,prima_vacio
21752,2025-04-09,42,71,1,6,,11.05,,"prima_vacio,monto_asegurado_vacio"
21753,2025-08-04,2111,47,11,12,823.88,141.37,,monto_asegurado_vacio
21755,2026-02-04,571,75,7,5,1821.99,284.96,,monto_asegurado_vacio
21756,,1303,49,10,1,1152.07,158.85,154510.07,fecha_emision_vacio
21757,2025-05-06,2413,28,2,7,1556.9,,198391.78,comision_vacio
21758,,31,69,11,12,200.74,17.15,19712.25,fecha_emision_vacio
21759,,1007,75,4,6,1651.57,200.45,,"fecha_emision_vacio,monto_asegurado_vacio"
21760,,1785,56,7,11,,254.0,182212.67,"fecha_emision_vacio,prima_vacio"
21761,2026-07-02,3526,22,5,3,,165.45,90120.31,prima_vacio
21763,,2742,20,11,6,530.14,55.46,68577.22,fecha_emision_vacio
21764,2026-01-19,2250,43,14,9,,74.5,77325.12,prima_vacio
21765,2025-02-08,2062,64,7,3,617.17,,,"comision_vacio,monto_asegurado_vacio"
21766,,595,73,15,6,284.15,56.45,50732.88,fecha_emision_vacio
21768,2025-05-12,2888,19,14,8,1441.72,245.62,,monto_asegurado_vacio
21769,2025-01-04,231,19,13,11,131.07,,7752.88,comision_vacio
21770,2025-09-09,1026,1,8,4,,91.81,90427.12,prima_vacio
21771,2025-08-02,2150,48,6,9,1080.25,,180601.47,comision_vacio
21774,2025-09-27,2391,26,7,1,1619.62,174.66,,monto_asegurado_vacio
21775,2026-01-17,2934,48,15,2,823.08,,119850.64,comision_vacio
21776,2025-05-31,580,36,4,10,500.8,82.78,,monto_asegurado_vacio
21777,2025-01-04,1736,72,7,1,1077.07,,179809.32,comision_vacio
21778,,1321,45,12,11,137.71,,7912.45,"fecha_emision_vacio,comision_vacio"
21780,2025-09-11,2876,65,10,11,,26.55,36520.88,prima_vacio
21782,,636,61,9,9,1535.52,172.15,,"fecha_emision_vacio,monto_asegurado_vacio"
21783,2025-04-28,184,6,15,11,,,44181.06,"prima_vacio,comision_vacio"
21784,2025-02-23,992,48,15,7,515.46,,60662.64,comision_vacio
21785,,437,23,11,6,526.52,90.43,102723.26,fecha_emision_vacio
21786,2025-06-05,2263,60,14,12,1968.05,438.18,,monto_asegurado_vacio
21787,2025-03-22,2980,35,8,6,,244.06,58667.49,prima_vacio
21788,2025-07-14,129,19,12,11,,32.14,18497.27,prima_vacio
21790,2025-03-03,1085,52,6,12,,56.67,42783.42,prima_vacio
21791,2025-04-20,2637,78,2,3,1866.75,371.11,,monto_asegurado_vacio
21792,2025-05-08,2990,18,5,10,266.58,,,"comision_vacio,monto_asegurado_vacio"
21793,,50,9,10,4,925.41,184.21,128501.17,fecha_emision_vacio
21794,2025-10-27,1810,79,1,5,1359.14,183.03,,monto_asegurado_vacio
21796,2025-06-02,2425,52,11,9,,147.38,154682.72,prima_vacio
21797,2025-03-13,1611,31,15,7,286.83,,19083.96,comision_vacio
21798,2025-11-04,1716,98,11,11,,328.37,193651.62,prima_vacio
21799,2025-04-07,884,39,2,1,,271.24,,"prima_vacio,monto_asegurado_vacio"
21800,,2778,43,14,12,1506.96,193.3,53961.29,fecha_emision_vacio
21801,2025-03-22,2627,37,9,9,1065.1,,209033.49,comision_vacio
21802,2025-11-10,2748,29,12,7,,13.55,16423.94,prima_vacio
21803,2026-02-10,1402,14,5,3,776.3,,24632.17,comision_vacio
21805,2025-01-29,596,60,8,1,1936.55,238.02,,monto_asegurado_vacio
21808,2025-07-26,506,73,10,3,1039.99,93.29,,monto_asegurado_vacio
21809,,466,50,6,4,134.86,23.16,,"fecha_emision_vacio,monto_asegurado_vacio"
21812,2025-01-10,2687,77,15,1,,,83201.96,"prima_vacio,comision_vacio"
21814,2025-08-29,839,31,15,1,,188.04,307665.47,prima_vacio
21820,2025-03-18,1914,24,12,5,,104.56,45736.94,prima_vacio
21822,,2671,53,2,6,1974.24,491.67,88485.9,fecha_emision_vacio
21823,2025-07-10,1765,30,1,3,319.47,,14883.0,comision_vacio
21824,2026-01-15,1193,60,6,1,257.94,63.11,,monto_asegurado_vacio
21828,,1584,44,4,8,1496.16,197.8,251313.92,fecha_emision_vacio
21829,2025-10-05,1145,58,13,1,,327.03,,"prima_vacio,monto_asegurado_vacio"
21830,2025-03-07,2630,31,9,12,1461.34,,222986.33,comision_vacio
21832,2025-06-08,2983,11,11,7,1731.15,157.68,,monto_asegurado_vacio
21834,2025-06-19,51,27,9,9,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
21836,2025-09-16,2579,47,2,6,1784.35,,243844.18,comision_vacio
21837,2025-11-28,1701,19,8,7,1629.03,,264628.9,comision_vacio
21838,,1809,6,15,4,477.72,96.01,81084.53,fecha_emision_vacio
21839,,3527,69,12,9,1350.12,211.24,88252.89,fecha_emision_vacio
21840,2025-09-30,3658,66,11,1,1114.66,,209476.08,comision_vacio
21842,2025-07-16,1453,47,12,10,1335.42,301.93,,monto_asegurado_vacio
21843,2025-11-27,2829,44,1,10,,43.57,31601.99,prima_vacio
21844,2025-04-27,1364,52,10,7,1544.53,104.27,,monto_asegurado_vacio
21847,,811,52,15,8,257.9,25.49,,"fecha_emision_vacio,monto_asegurado_vacio"
21848,2025-11-09,2447,61,11,8,1147.05,147.19,,monto_asegurado_vacio
21849,,1322,48,3,5,1269.44,1932.93,28610.87,fecha_emision_vacio
21851,2025-01-26,1545,13,6,6,,258.38,187323.69,prima_vacio
21853,2025-08-21,1716,49,12,2,,46.7,43229.28,prima_vacio
21855,2025-12-10,1728,71,4,8,1414.95,330.87,,monto_asegurado_vacio
21856,,1887,27,13,10,1102.25,242.1,77087.02,fecha_emision_vacio
21857,2025-05-31,2626,62,7,7,,78.5,32884.45,prima_vacio
21858,2026-01-30,2186,41,2,2,,482.4,354497.62,prima_vacio
21860,2025-01-21,812,77,11,3,1049.23,61.93,,monto_asegurado_vacio
21871,2025-10-03,2485,49,4,3,1993.29,347.36,,monto_asegurado_vacio
21872,2026-02-09,470,47,7,10,,62.88,79402.54,prima_vacio
21873,2025-05-09,1258,31,10,8,465.41,72.24,,monto_asegurado_vacio
21876,,91,42,4,6,,,178144.06,"fecha_emision_vacio,prima_vacio,comision_vacio"
21877,,1272,59,3,2,162.98,15.75,14900.01,fecha_emision_vacio
21878,2025-02-04,1302,53,11,12,1914.0,,237069.3,comision_vacio
21882,,1272,80,10,9,,277.83,100543.57,"fecha_emision_vacio,prima_vacio"
21884,2025-12-06,2834,69,14,3,1388.28,,167523.96,comision_vacio
21889,2026-02-14,1228,74,8,8,,,105216.4,"prima_vacio,comision_vacio"
21892,2025-01-25,551,39,8,6,267.77,18.17,,monto_asegurado_vacio
21894,,1386,37,1,4,1837.82,133.4,296782.33,fecha_emision_vacio
21900,2025-03-03,1083,54,5,7,1566.38,,48878.56,comision_vacio
21901,2025-07-28,219,80,11,10,724.51,,41157.49,comision_vacio
21903,2025-01-17,1653,30,2,5,,,240441.95,"prima_vacio,comision_vacio"
21906,2025-03-30,1468,22,10,10,1942.48,273.7,,monto_asegurado_vacio
21908,2025-11-13,2346,28,3,8,,97.06,,"prima_vacio,monto_asegurado_vacio"
21913,2025-04-06,518,11,14,2,,,69775.76,"prima_vacio,comision_vacio"
21917,,933,30,9,3,1238.06,,215032.17,"fecha_emision_vacio,comision_vacio"
21918,2025-05-10,1425,42,7,5,350.76,47.85,,monto_asegurado_vacio
21919,2025-01-10,1695,60,15,7,,321.69,260712.83,prima_vacio
21922,2025-05-28,1403,24,13,6,1371.91,,248877.15,comision_vacio
21926,2025-07-07,2265,8,4,7,,,180573.79,"prima_vacio,comision_vacio"
21928,2025-05-02,1061,9,3,12,,,,"prima_vacio,comision_vacio,monto_asegurado_vacio"
21929,2025-05-22,393,63,2,11,,180.19,186007.67,prima_vacio
21930,2025-09-09,231,54,7,7,,,86248.41,"prima_vacio,comision_vacio"
21932,2025-10-05,1658,27,3,9,98.56,,6629.07,comision_vacio
21933,2026-01-26,2948,6,11,10,1766.82,,82007.8,comision_vacio
21935,2025-08-31,197,67,8,7,,1353.41,,"prima_vacio,monto_asegurado_vacio"
21936,2025-07-21,2762,19,6,11,1107.84,186.8,,monto_asegurado_vacio
21937,2025-11-24,1412,50,4,4,,,12584.5,"prima_vacio,comision_vacio"
21938,2026-01-29,1703,103,7,11,1491.27,287.45,,monto_asegurado_vacio
21941,2025-09-14,497,48,2,10,,2648.9,157122.5,prima_vacio
21942,2025-09-01,2780,60,12,6,1838.29,132.37,,monto_asegurado_vacio
21944,2025-09-05,1083,24,12,6,,,21227.78,"prima_vacio,comision_vacio"
21945,2026-01-16,215,5,14,8,769.9,,22310.91,comision_vacio
21946,2025-05-24,1628,80,12,10,1902.3,278.13,,monto_asegurado_vacio
21951,2025-03-15,2931,73,1,7,276.63,,45918.85,comision_vacio
21953,2026-02-01,2904,50,3,5,,250.37,159311.9,prima_vacio
21954,2025-09-14,555,54,11,7,,106.32,,"prima_vacio,monto_asegurado_vacio"
21958,2025-06-28,1477,46,15,12,,154.7,148745.69,prima_vacio
21960,,737,53,4,4,,66.35,37341.31,"fecha_emision_vacio,prima_vacio"
21961,2025-01-23,10,38,8,9,,102.95,63690.06,prima_vacio
21962,2026-01-22,1365,4,13,1,772.67,124.01,,monto_asegurado_vacio
21963,2025-10-10,2179,21,2,8,1470.8,283.25,,monto_asegurado_vacio
21964,2025-06-27,2650,8,6,6,695.95,,,"comision_vacio,monto_asegurado_vacio"
21965,2025-01-09,2653,18,11,2,729.86,106.31,,monto_asegurado_vacio
21966,2026-02-20,153,29,14,3,497.49,28.01,,monto_asegurado_vacio
21968,2025-11-10,1097,33,11,9,807.41,57.28,,monto_asegurado_vacio
21972,2025-02-05,189,76,15,11,1868.13,363.37,,monto_asegurado_vacio
21973,2025-12-30,1907,76,3,4,,106.59,,"prima_vacio,monto_asegurado_vacio"
21974,2025-04-24,1049,25,1,12,658.91,101.08,,monto_asegurado_vacio
21975,2025-05-24,357,53,12,4,224.8,,29880.61,comision_vacio
21979,2026-01-28,385,59,11,1,952.08,139.5,,monto_asegurado_vacio
21980,2025-05-22,871,60,12,9,1483.97,229.23,,monto_asegurado_vacio
21985,2025-11-23,1456,74,11,7,946.34,,135266.06,comision_vacio
21987,2025-08-03,578,62,10,6,,201.67,121785.33,prima_vacio
21989,2025-01-19,207,36,10,1,1696.41,,227012.63,comision_vacio
21990,,1182,64,3,3,1035.9,176.44,153426.92,fecha_emision_vacio
21992,,2014,17,10,4,724.81,100.78,,"fecha_emision_vacio,monto_asegurado_vacio"
21994,2025-03-25,1854,16,9,10,1556.05,,229876.18,comision_vacio
21995,2025-10-25,1295,36,1,2,,10.95,6381.14,prima_vacio
21996,2025-11-12,1441,47,11,9,1065.81,103.5,,monto_asegurado_vacio
21998,,1793,38,4,8,216.96,24.29,39647.32,fecha_emision_vacio
21999,2025-10-05,2183,46,3,6,,,92874.99,"prima_vacio,comision_vacio"
22000,2025-09-10,590,16,12,9,228.1,,38132.57,comision_vacio
22004,2025-06-23,1639,5,11,3,,178.83,59931.39,prima_vacio
22005,2026-01-26,1536,4,2,11,327.38,50.93,,monto_asegurado_vacio
22006,2025-12-16,344,60,11,1,,144.96,26944.55,prima_vacio
22007,2025-05-15,2260,38,5,6,,50.34,15467.89,prima_vacio
22008,2025-07-17,2792,5,15,1,,,156585.88,"prima_vacio,comision_vacio"
22009,2025-05-31,1021,35,7,12,,46.98,,"prima_vacio,monto_asegurado_vacio"
22011,,2456,8,7,10,1551.76,154.43,,"fecha_emision_vacio,monto_asegurado_vacio"
22015,,1219,60,1,11,212.4,,32374.56,"fecha_emision_vacio,comision_vacio"
22016,2025-12-24,1518,53,9,6,,142.38,97641.77,prima_vacio
22018,2025-08-31,1463,21,10,11,,104.52,100903.71,prima_vacio
22021,,1234,73,15,9,592.35,,27729.38,"fecha_emision_vacio,comision_vacio"
22022,2025-03-03,1663,40,9,8,426.65,,56394.3,comision_vacio
22024,2025-01-23,481,45,9,8,,,68696.18,"prima_vacio,comision_vacio"
22025,2025-05-15,3581,53,15,7,1090.61,145.57,,monto_asegurado_vacio
22027,2025-10-30,2963,9,11,7,,293.04,,"prima_vacio,monto_asegurado_vacio"
22031,2025-03-03,1913,26,5,5,,140.14,194777.57,prima_vacio
22032,2025-12-15,2245,29,9,10,,123.17,215007.1,prima_vacio
22033,2025-08-31,2362,54,8,11,,236.83,81528.88,prima_vacio
22037,2025-05-03,1934,65,9,4,1750.2,209.18,,monto_asegurado_vacio
22043,2025-06-04,810,21,10,7,,70.15,117332.31,prima_vacio
22044,,2191,28,10,12,1826.71,407.83,139602.88,fecha_emision_vacio
22046,2025-02-21,1068,8,5,5,104.4,9.08,,monto_asegurado_vacio
22047,2026-01-28,848,42,6,11,-349.82,,22913.78,comision_vacio
22048,2025-12-02,2805,61,12,8,106.99,9.12,,monto_asegurado_vacio
22054,2025-11-29,2952,33,10,7,968.22,,89890.08,comision_vacio
22055,,2974,63,15,7,559.08,103.16,84119.81,fecha_emision_vacio
22056,2026-02-05,243,36,1,8,,91.83,153885.5,prima_vacio
22057,2025-02-03,1524,13,6,5,297.14,,,"comision_vacio,monto_asegurado_vacio"
22058,2025-01-12,2717,34,15,6,172.15,22.73,,monto_asegurado_vacio
22060,2025-06-27,1120,8,13,11,,439.89,205538.75,prima_vacio
22061,,1051,48,8,5,1683.33,419.54,52815.78,fecha_emision_vacio
22064,2025-12-02,374,69,11,11,,235.79,115571.02,prima_vacio
22065,2025-11-21,1451,52,6,11,1001.06,147.15,,monto_asegurado_vacio
22066,,1807,17,8,12,1555.16,90.42,,"fecha_emision_vacio,monto_asegurado_vacio"
22067,2026-01-04,1165,9,7,11,1020.7,,71190.47,comision_vacio
22069,2025-06-29,625,19,12,4,1891.99,,68604.89,comision_vacio
22071,2025-10-24,423,23,3,10,349.38,79.98,,monto_asegurado_vacio
22073,2025-01-07,795,42,9,11,297.87,69.38,,monto_asegurado_vacio
22075,2025-03-25,116,4,5,1,,231.56,,"prima_vacio,monto_asegurado_vacio"
22078,,1224,52,2,4,545.55,67.74,102748.23,fecha_emision_vacio
22079,2025-11-10,2242,75,9,9,645.85,,,"comision_vacio,monto_asegurado_vacio"
22084,2025-03-01,2402,25,7,5,,141.96,73577.94,prima_vacio
22086,2025-07-20,2329,73,3,2,1761.18,,251243.98,comision_vacio
22087,2025-07-10,1770,22,2,7,,342.61,,"prima_vacio,monto_asegurado_vacio"
22088,2025-12-01,127,24,9,2,,82.98,71306.81,prima_vacio
22089,,11,18,10,12,211.55,,,"fecha_emision_vacio,comision_vacio,monto_asegurado_vacio"
22091,2025-11-16,2969,65,5,6,1520.32,88.35,,monto_asegurado_vacio
22092,2025-11-25,1493,17,9,1,1071.75,,140727.3,comision_vacio
22095,2025-07-10,798,77,5,2,1483.14,,254056.92,comision_vacio
22097,2025-04-30,1797,44,13,2,520.16,31.94,,monto_asegurado_vacio
22099,2026-01-13,2787,77,2,10,,92.03,31188.37,prima_vacio
22103,2025-10-29,2842,37,4,2,,,197015.3,"prima_vacio,comision_vacio"
22104,,31,41,3,6,1591.42,121.68,273359.22,fecha_emision_vacio
22105,2025-03-19,3792,7,4,12,,27.0,36090.85,prima_vacio
22106,2025-12-09,844,61,4,6,,57.95,52688.58,prima_vacio
22108,2025-07-26,2806,62,7,8,,80.29,,"prima_vacio,monto_asegurado_vacio"
22110,2025-08-18,1179,67,13,5,,,21399.31,"prima_vacio,comision_vacio"
22111,2025-05-25,583,48,6,11,1338.12,,68300.05,comision_vacio
22112,,1778,18,9,11,,15.18,40371.81,"fecha_emision_vacio,prima_vacio"
22114,,1290,20,4,10,,304.66,250793.48,"fecha_emision_vacio,prima_vacio"
22116,2025-01-27,50,26,5,7,1302.38,,,"comision_vacio,monto_asegurado_vacio"
22117,2025-08-10,438,6,15,9,,38.58,15364.58,prima_vacio
22119,2025-05-21,1058,63,3,5,1275.67,136.88,,monto_asegurado_vacio
22124,2025-11-01,1153,80,14,2,1814.74,,329791.2,comision_vacio
22125,,469,41,2,6,1158.95,77.97,179067.33,fecha_emision_vacio
22127,2026-01-18,440,77,14,4,,146.09,58740.3,prima_vacio
22128,2025-04-22,1032,53,4,11,,159.12,130734.2,prima_vacio
22130,,2824,33,9,1,62.31,6.81,,"fecha_emision_vacio,monto_asegurado_vacio"
